,X,Y,Z,Label
441,188.2,99.512,1000.188,CL
442,188.4,99.551,1000.136,CL
443,188.6,99.589,1000.132,CL
444,188.8,99.628,1000.127,CL
445,189,99.668,1000.123,CL
446,189.2,99.707,1000.119,CL
447,189.4,99.748,1000.114,CL
448,189.6,99.788,1000.11,CL
449,189.8,99.829,1000.106,CL
450,190,99.871,1000.102,CL
451,190.2,99.913,1000.097,CL
452,190.4,99.955,1000.093,CL
453,190.6,99.998,1000.088,CL
454,190.8,100.041,1000.084,CL
455,191,100.084,1000.081,CL
456,191.2,100.128,1000.079,CL
457,191.4,100.173,1000.078,CL
458,191.6,100.218,1000.076,CL
459,191.8,100.263,1000.074,CL
460,192,100.309,1000.073,CL
461,192.2,100.355,1000.071,CL
462,192.4,100.402,1000.07,CL
463,192.6,100.449,1000.068,CL
464,192.8,100.496,1000.067,CL
465,193,100.544,1000.066,CL
466,193.2,100.592,1000.031,CL
467,193.4,100.641,1000.028,CL
468,193.6,100.69,1000.024,CL
469,193.8,100.74,1000.021,CL
470,194,100.79,1000.017,CL
471,194.2,100.84,1000.014,CL
472,194.4,100.891,1000.01,CL
473,194.6,100.942,1000.007,CL
474,194.8,100.993,1000.003,CL
475,195,101.045,1000,CL
476,195.2,101.097,999.998,CL
477,195.4,101.15,999.995,CL
478,195.6,101.203,999.993,CL
479,195.8,101.256,999.991,CL
480,196,101.31,999.989,CL
481,196.2,101.364,999.987,CL
482,196.4,101.418,999.985,CL
483,196.6,101.473,999.983,CL
484,196.8,101.528,999.98,CL
485,197,101.583,999.967,CL
486,197.2,101.638,999.965,CL
487,197.4,101.694,999.963,CL
488,197.6,101.75,999.961,CL
489,197.8,101.806,999.959,CL
490,198,101.862,999.957,CL
491,198.2,101.918,999.955,CL
492,198.4,101.975,999.953,CL
493,198.6,102.032,999.951,CL
494,198.8,102.088,999.948,CL
495,199,102.145,999.944,CL
496,199.2,102.203,999.941,CL
497,199.4,102.26,999.938,CL
498,199.6,102.317,999.935,CL
499,199.8,102.374,999.932,CL
500,200,102.431,999.928,CL
501,200.2,102.489,999.937,CL
502,200.4,102.546,999.937,CL
503,200.6,102.603,999.937,CL
504,200.8,102.66,999.936,CL
505,201,102.717,999.936,CL
506,201.2,102.774,999.936,CL
507,201.4,102.831,999.935,CL
508,201.6,102.888,999.935,CL
509,201.8,102.945,999.935,CL
510,202,103.001,999.93,CL
511,202.2,103.057,999.926,CL
512,202.4,103.113,999.921,CL
513,202.6,103.169,999.917,CL
514,202.8,103.224,999.912,CL
515,203,103.279,999.908,CL
516,203.2,103.334,999.904,CL
517,203.4,103.389,999.899,CL
518,203.6,103.443,999.934,CL
519,203.8,103.497,999.935,CL
520,204,103.55,999.936,CL
521,204.2,103.603,999.937,CL
522,204.4,103.656,999.938,CL
523,204.6,103.708,999.939,CL
524,204.8,103.76,999.94,CL
525,205,103.811,999.941,CL
526,205.2,103.862,999.943,CL
527,205.4,103.912,999.939,CL
528,205.6,103.962,999.933,CL
529,205.8,104.011,999.928,CL
530,206,104.059,999.923,CL
531,206.2,104.107,999.918,CL
532,206.4,104.155,999.913,CL
533,206.6,104.202,999.908,CL
534,206.8,104.248,999.903,CL
535,207,104.294,999.898,CL
536,207.2,104.339,999.893,CL
537,207.4,104.383,999.954,CL
538,207.6,104.427,999.955,CL
539,207.8,104.47,999.957,CL
540,208,104.512,999.959,CL
541,208.2,104.553,999.961,CL
542,208.4,104.594,999.962,CL
543,208.6,104.635,999.964,CL
544,208.8,104.674,999.966,CL
545,209,104.713,999.967,CL
546,209.2,104.751,999.969,CL
547,209.4,104.788,999.97,CL
548,209.6,104.825,999.971,CL
549,209.8,104.86,999.967,CL
550,210,104.895,999.962,CL
551,210.2,104.93,999.957,CL
552,210.4,104.963,999.952,CL
553,210.6,104.996,999.947,CL
554,210.8,105.028,999.943,CL
555,211,105.059,999.938,CL
556,211.2,105.09,999.934,CL
557,211.4,105.119,999.929,CL
558,211.6,105.148,999.925,CL
559,211.8,105.177,999.921,CL
560,212,105.204,999.917,CL
561,212.2,105.231,999.913,CL
562,212.4,105.257,999.909,CL
563,212.6,105.282,999.905,CL
564,212.8,105.306,999.901,CL
565,213,105.33,999.988,CL
566,213.2,105.353,999.989,CL
567,213.4,105.375,999.99,CL
568,213.6,105.396,999.991,CL
569,213.8,105.417,999.992,CL
570,214,105.437,999.993,CL
571,214.2,105.456,999.994,CL
572,214.4,105.475,999.994,CL
573,214.6,105.493,999.995,CL
574,214.8,105.51,999.996,CL
575,215,105.526,999.996,CL
576,215.2,105.542,999.997,CL
577,215.4,105.557,999.997,CL
578,215.6,105.571,999.998,CL
579,215.8,105.585,999.998,CL
580,216,105.598,999.998,CL
581,216.2,105.61,999.998,CL
582,216.4,105.621,999.999,CL
583,216.6,105.632,999.999,CL
584,216.8,105.643,999.999,CL
585,217,105.652,999.999,CL
586,217.2,105.661,999.999,CL
587,217.4,105.67,999.999,CL
588,217.6,105.677,999.999,CL
589,217.8,105.684,999.999,CL
590,218,105.691,999.999,CL
591,218.2,105.697,999.998,CL
592,218.4,105.702,999.998,CL
593,218.6,105.706,999.998,CL
594,218.8,105.71,999.998,CL
595,219,105.714,999.997,CL
596,219.2,105.716,999.997,CL
597,219.4,105.719,999.996,CL
598,219.6,105.72,999.996,CL
599,219.8,105.721,999.995,CL
600,220,105.721,1000.005,CL
601,220.2,105.721,1000.004,CL
602,220.4,105.72,1000.003,CL
603,220.6,105.719,1000.002,CL
604,220.8,105.716,1000.001,CL
605,221,105.714,1000,CL
606,221.2,105.71,1000,CL
607,221.4,105.706,999.999,CL
608,221.6,105.702,999.998,CL
609,221.8,105.696,999.998,CL
610,222,105.691,999.997,CL
611,222.2,105.684,999.997,CL
612,222.4,105.677,999.996,CL
613,222.6,105.669,999.996,CL
614,222.8,105.661,999.996,CL
615,223,105.652,999.996,CL
616,223.2,105.643,999.996,CL
617,223.4,105.632,999.996,CL
618,223.6,105.621,999.996,CL
619,223.8,105.61,999.996,CL
620,224,105.598,999.996,CL
621,224.2,105.585,999.996,CL
622,224.4,105.571,999.997,CL
623,224.6,105.557,999.997,CL
624,224.8,105.542,999.998,CL
625,225,105.526,999.998,CL
626,225.2,105.51,999.999,CL
627,225.4,105.493,1000,CL
628,225.6,105.475,1000,CL
629,225.8,105.457,1000.001,CL
630,226,105.437,1000.002,CL
631,226.2,105.417,1000.003,CL
632,226.4,105.397,1000.004,CL
